time_s,flow_rate_ml_s,pump_flow_command_ml_s,pressure_drop_bar,puck_pressure_drop_bar,viscous_puck_pressure_drop_bar,forchheimer_puck_pressure_drop_bar,forchheimer_fraction_of_puck_pressure,basket_sieve_pressure_drop_bar,pressure_setpoint_bar,controller_saturated,puck_outlet_fines_mg_s,cup_fines_mg_s,cumulative_puck_outlet_fines_g,cumulative_basket_retained_fines_g,cumulative_cup_fines_g,minimum_K_over_K0,maximum_pressure_gradient_MPa_m,maximum_deposit_kg_m3,minimum_hydraulic_diameter_um,maximum_fine_to_hydraulic_diameter_ratio,mean_washout_escape_probability,blockage_position_mm_from_inlet,relative_mass_balance_error
13.75,9.073086007179787,8.984485724463758,9.082800461964647,8.99206960189285,8.99206960189285,0.0,0.0,0.09073086007179788,9.0,0,2.0669229713793293,1.343499931396564,0.06879607948129553,0.024078627818453432,0.044717451662842106,0.025084461374799336,136.90029347995406,8.041105512610175,142.42436390245308,0.1755317651769369,0.9608896743716617,19.75,1.4655693482422262e-15
14.0,8.983246407135493,8.899703277049683,9.078423654709303,8.988591190637948,8.988591190637948,0.0,0.0,0.08983246407135494,9.0,0,1.9818964374459114,1.2882326843398424,0.069291553590657,0.02425204375672995,0.04503950983392707,0.02485247302956877,136.80999679601885,8.06137748312424,142.40565217533634,0.17555482958793558,0.9608760954739907,19.75,1.4655693482422262e-15
14.25,8.898439846491577,8.819554624696297,9.074329753732844,8.985345355267928,8.985345355267928,0.0,0.0,0.08898439846491578,9.0,0,1.9012473017232587,1.2358107461201182,0.0697668654160878,0.024418402895630735,0.0453484625204571,0.02463316266632405,136.7249665252092,8.080716366579189,142.38780349592042,0.17557683583984973,0.9608631368884651,19.75,1.3190124134180036e-15
14.5,8.8182747924019,8.743698893878038,9.070484524832551,8.982301776908532,8.982301776908532,0.0,0.0,0.08818274792401899,9.0,0,1.8245160268231422,1.1859354174350425,0.0702229944227936,0.024578048047977762,0.04564494637481587,0.024425600839181917,136.64460952439606,8.099178506189386,142.37076561871433,0.17559784757323668,0.9608507611931374,19.75,1.4655693482422262e-15
14.75,8.742406422928699,8.671829533055817,9.066863406225796,8.979439341996509,8.979439341996509,0.0,0.0,0.087424064229287,9.0,0,1.7514454263029433,1.1384395270969132,0.07066085577936933,0.024731299522779266,0.0459295562565901,0.024228935035305817,136.5685814697131,8.116816794412,142.35448951286997,0.17561792455965924,0.960838934463774,19.75,1.4655693482422262e-15
15.0,8.670526922125218,8.603670057422292,9.063446713656074,8.976741444434822,8.976741444434822,0.0,0.0,0.08670526922125217,9.0,0,1.6818170451352434,1.0931810793379084,0.07108131004065313,0.024878458514228603,0.04620285152642458,0.02404239328573839,136.49662886935158,8.133679898083836,142.33893007353154,0.1756371218125999,0.9608276256969054,19.75,1.3190124134180036e-15
15.25,8.602359353585861,8.538970100468426,9.060217862830275,8.974194269294415,8.974194269294415,0.0,0.0,0.0860235935358586,9.0,0,1.6154321947507344,1.0500309265879773,0.07148516808934081,0.025019808831269297,0.046465359258071576,0.023865278752845363,136.42853036318184,8.14981232331999,142.3240460584138,0.17565548965449795,0.9608168063854604,19.75,1.4655693482422262e-15
15.5,8.537653169984866,8.47750205215833,9.057162529243517,8.971785997543668,8.971785997543668,0.0,0.0,0.08537653169984867,9.0,0,1.5521071317384878,1.0088696356300173,0.07187319487227543,0.025155618205296416,0.04671757666697909,0.023696961544733098,136.3640765972788,8.165254786742356,142.30979974214884,0.17567307413331695,0.9608064501956249,19.75,1.4655693482422262e-15
15.75,8.476180672656998,8.419058226923513,9.054268162811344,8.969506356084773,8.969506356084773,0.0,0.0,0.08476180672656998,9.0,0,1.4916713789442666,0.9695863963137734,0.07224611271701151,0.02528613945095404,0.046959973266057525,0.023536870337979843,136.30306504328274,8.180044662101981,142.296156501536,0.17568991752584787,0.9607965327119061,19.75,1.4655693482422262e-15
16.0,8.417734133352566,8.363448530139097,9.05152361931746,8.967346277983935,8.967346277983935,0.0,0.0,0.08417734133352565,9.0,0,1.4339690021329459,0.9320798513864148,0.07260460496754474,0.025411611738640667,0.047192993228904134,0.023384484486064474,136.2453020503746,8.19421643495677,142.28308439379177,0.17570605885101845,0.9607870312333862,19.75,1.4655693482422262e-15
16.25,8.362123470024146,8.310498597150586,9.048918836207674,8.965297601507434,8.965297601507434,0.0,0.0,0.08362123470024145,9.0,0,1.3788541003941825,0.8962551652562187,0.07294931849264329,0.02553226147242516,0.0474170570202182,0.023239328143701166,136.19060181255958,8.207802015044965,142.27055386643187,0.17572153422183764,0.960777924608399,19.75,1.6121262830664488e-15
16.5,8.309174327409892,8.260048147080537,9.04644467648574,8.96335293321164,8.96335293321164,0.0,0.0,0.08309174327409892,9.0,0,1.326183397224724,0.8620192081960705,0.07328086434194948,0.025648302519682326,0.047632561822267216,0.023100966153351728,136.13878123439704,8.220830918200585,142.25853758775756,0.17573637704927064,0.9607691930874781,19.75,1.4655693482422262e-15
16.75,8.258726372344936,8.211949427637167,9.044092882235404,8.961505618511955,8.961505618511955,0.0,0.0,0.08258726372344938,9.0,0,1.2758199928093914,0.8292829953261045,0.07359981934015183,0.025759936769053145,0.04783988257109875,0.022968999288943123,136.0896617151539,8.233330536505662,142.24701019618297,0.17575061834706207,0.9607608181886264,19.75,1.4655693482422262e-15
17.0,8.210649197869149,8.165916690990004,9.041867523448856,8.959761031470164,8.959761031470164,0.0,0.0,0.08210649197869148,9.0,0,1.2275745211709932,0.7979234387611456,0.07390671297044459,0.025867349539655606,0.048039363430789045,0.022843069678197575,136.04330192181257,8.24532546328262,142.23594892134884,0.17576428595997254,0.9607527843043016,19.75,1.4655693482422262e-15
17.25,8.164805894213483,8.12214336697804,9.039759749563745,8.95811169062161,8.95811169062161,0.0,0.0,0.08164805894213482,9.0,0,1.1814477685712217,0.7679410495712942,0.0742020749125874,0.025970726219405587,0.04823134869318188,0.022722843285854975,135.99950346377798,8.256839014549577,142.22533217981234,0.17577740629491415,0.9607450753708274,19.75,1.4655693482422262e-15
17.5,8.121061313569912,8.080347383831834,9.03775645666668,8.95654584353098,8.95654584353098,0.0,0.0,0.08121061313569912,9.0,0,1.1373467297168312,0.7392753743159403,0.07448641159501664,0.026070244058255806,0.04841616753676086,0.022608005848130382,135.957967681144,8.267893514977603,142.2151393104953,0.17579000464513156,0.960737675349657,19.75,1.4655693482422262e-15
